academic_year,legacy,gender,campus_visit_date_exists,gpa_points,est_household_income_rank,IMP_ZIP_MILES_FROM_CAMPUS,leadsource_code,minority,IMP_SCHOOL_TYPE,IMP_ZIP_MEDIAN_INCOME_2,ACCEPTED,ACTIVE_PAID,miles_norm,gpa_norm,income_rank_norm,zip_rank_norm
2020,1,Male,1,10,7,867,IRB,0,IndependentNotReligious,52417,1,1,0.19826007326007325,1.0,0.5454545454545454,0.2927270581756677
2020,1,Female,1,10,1,91,IND,1,Public,43907,1,0,0.020604395604395604,1.0,0.0,0.24490759211287866
2020,0,Male,1,0,5,63,ISA,0,Public,49261,1,1,0.014194139194139194,0.0,0.36363636363636365,0.27499283550890363
2020,0,Male,1,3,7,41,ICV,0,Public,77588,1,0,0.009157509157509158,0.3,0.5454545454545454,0.4341681604396469
2020,0,Male,0,0,5,11,IAP,1,Public,43836,1,0,0.0022893772893772895,0.0,0.36363636363636365,0.2445086282949635
2020,0,Female,1,9,7,608,ITW,0,Public,59568,1,0,0.13896520146520147,0.9,0.5454545454545454,0.3329100196110384
2020,1,Male,0,9,6,182,IRB,0,IndependentNotReligious,72510,1,1,0.041437728937728936,0.9,0.45454545454545453,0.40563381864565834
2020,1,Female,1,0,6,437,IRB,0,IndependentNotReligious,84739,1,0,0.09981684981684982,0.0,0.45454545454545453,0.47435112187501755
2020,0,Male,1,7,4,275,ICV,0,IndependentNotReligious,3860,1,1,0.06272893772893773,0.7,0.2727272727272727,0.019875141182618662
2020,0,Male,1,8,4,45,ITA,0,Public,82954,1,1,0.010073260073260074,0.8,0.2727272727272727,0.46432083434010823
2020,1,Female,1,5,6,138,IOC,1,Public,38326,1,1,0.031364468864468864,0.5,0.45454545454545453,0.21354678834126578
2020,0,Male,1,8,6,1,IND,0,Public,55444,1,1,0.0,0.8,0.45454545454545453,0.30973640291974086
2020,1,Male,1,10,6,55,IRB,0,IndependentNotReligious,58797,1,1,0.012362637362637362,1.0,0.45454545454545453,0.3285776097010019
2020,0,Female,1,6,8,11,IRB,0,Public,43836,1,1,0.0022893772893772895,0.6,0.6363636363636364,0.2445086282949635
2020,0,Female,1,7,10,1035,ITA,0,Charter,106823,1,1,0.2367216117216117,0.7,0.8181818181818182,0.5984457268727418
2020,1,Female,1,10,8,432,IRA,0,Public,45715,1,1,0.09867216117216117,1.0,0.6363636363636364,0.2550671214479577
2020,0,Female,1,10,5,43,ICM,0,Public,104379,1,1,0.009615384615384616,1.0,0.36363636363636365,0.5847123808025354
2020,0,Female,1,2,12,69,ICV,0,IndependentCatholic,68527,1,1,0.015567765567765568,0.2,1.0,0.38325251038148805
2020,1,Male,1,10,6,327,IOC,0,Other,62063,1,0,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2020,0,Female,1,10,7,534,ICV,0,Public,60861,1,1,0.12202380952380952,1.0,0.5454545454545454,0.34017565646405673
2020,1,Male,1,10,8,166,IRA,0,Public,81994,1,0,0.03777472527472527,1.0,0.6363636363636364,0.458926393985199
2020,0,Male,1,1,6,66,ICM,0,Public,59331,1,1,0.01488095238095238,0.1,0.45454545454545453,0.33157826714842015
2020,0,Male,1,10,5,15,ICM,0,Public,62000,1,1,0.003205128205128205,1.0,0.36363636363636365,0.3465759351768084
2020,0,Female,1,7,8,319,ISH,0,Public,119377,1,1,0.07280219780219781,0.7,0.6363636363636364,0.668989272930586
2020,0,Female,1,10,5,176,ICV,0,Public,83285,1,1,0.04006410256410257,1.0,0.36363636363636365,0.4661807924208113
2020,0,Male,1,0,6,43,ICM,1,Public,104379,1,0,0.009615384615384616,0.0,0.45454545454545453,0.5847123808025354
2020,1,Female,1,10,10,55,IRB,0,Public,39876,1,1,0.012362637362637362,1.0,0.8181818181818182,0.22225656183096296
2020,0,Male,1,9,6,229,ISA,0,Public,61655,1,0,0.0521978021978022,0.9,0.45454545454545453,0.3446373081742629
2020,0,Male,1,6,6,76,ISH,0,Public,48266,1,0,0.017170329670329672,0.6,0.45454545454545453,0.26940172284938835
2020,1,Male,1,3,5,53,ICV,1,Public,63242,1,0,0.011904761904761904,0.3,0.36363636363636365,0.3535549923859722
2020,1,Male,1,3,6,91,IOE,0,IndependentNotReligious,87378,1,1,0.020604395604395604,0.3,0.45454545454545453,0.4891802136423149
2020,1,Female,1,10,1,1,ICV,0,IndependentNotReligious,55444,1,1,0.0,1.0,0.0,0.30973640291974086
2020,1,Male,0,10,10,1005,IRA,0,Public,79665,1,0,0.22985347985347984,1.0,0.8181818181818182,0.4458392569158411
2020,1,Male,1,0,5,316,IRB,0,Public,45273,1,1,0.07211538461538461,0.0,0.36363636363636365,0.25258343120121823
2020,1,Male,1,10,8,198,IRB,0,IndependentNotReligious,70631,1,1,0.0451007326007326,1.0,0.6363636363636364,0.3950753254926641
2020,1,Male,1,3,7,874,IRB,0,Other,42036,1,1,0.19986263736263737,0.3,0.5454545454545454,0.23439405262950871
2020,0,Male,1,4,6,327,ISA,1,Public,62063,1,0,0.07463369963369963,0.4,0.45454545454545453,0.3469299453250993
2020,1,Female,1,10,7,211,ITW,0,Public,69010,1,1,0.04807692307692308,1.0,0.5454545454545454,0.3859665881850518
2020,1,Male,1,1,6,173,ICV,0,Public,89822,1,1,0.039377289377289376,0.1,0.45454545454545453,0.5029135597125213
2020,1,Male,1,9,8,173,IOC,0,OtherIndependentReligious,53099,1,1,0.039377289377289376,0.9,0.6363636363636364,0.29655935851113446
2020,0,Female,1,10,7,171,ITW,0,Public,101556,1,1,0.03891941391941392,1.0,0.5454545454545454,0.5688493546338804
2020,0,Female,1,10,6,83,IRB,0,Public,60291,1,0,0.018772893772893772,1.0,0.45454545454545453,0.33697270750332936
2020,0,Male,1,9,5,41,ISH,0,Public,68906,1,1,0.009157509157509158,0.9,0.36363636363636365,0.3853821904799366
2020,1,Male,1,10,6,219,IRB,0,Public,34080,1,1,0.04990842490842491,1.0,0.45454545454545453,0.18968762818819854
2020,1,Female,1,9,8,78,ISH,0,Public,65260,1,1,0.017628205128205128,0.9,0.6363636363636364,0.36489455554868766
2020,0,Male,1,1,6,58,ISA,1,Public,29410,1,0,0.01304945054945055,0.1,0.45454545454545453,0.1634459235450464
2020,1,Male,1,3,8,182,IRA,0,IndependentNotReligious,72510,1,1,0.041437728937728936,0.3,0.6363636363636364,0.40563381864565834
2020,1,Male,1,9,5,459,ISC,0,Public,65986,1,0,0.10485347985347986,0.9,0.36363636363636365,0.3689741010670877
2020,0,Female,0,6,6,45,ISA,0,Public,78388,1,0,0.010073260073260074,0.6,0.45454545454545453,0.43866352740207126
2020,0,Male,1,10,8,45,ICV,0,Public,78388,1,1,0.010073260073260074,1.0,0.6363636363636364,0.43866352740207126
2020,0,Female,0,2,5,610,ISA,1,Public,86347,1,0,0.13942307692307693,0.2,0.36363636363636365,0.48338680946949053
2020,0,Male,1,10,12,166,ICV,0,Public,81994,1,0,0.03777472527472527,1.0,1.0,0.458926393985199
2020,0,Female,1,3,6,15,ISA,0,Public,49383,1,1,0.003205128205128205,0.3,0.45454545454545453,0.2756783789706734
2020,1,Male,1,7,5,9,IAP,0,Public,45686,1,0,0.0018315018315018315,0.7,0.36363636363636365,0.25490416439556984
2020,1,Female,1,4,4,15,ICV,1,Public,38275,1,0,0.003205128205128205,0.4,0.2727272727272727,0.21326020869741122
2020,1,Female,1,10,12,45,ICV,0,Public,82954,1,1,0.010073260073260074,1.0,1.0,0.46432083434010823
2020,0,Male,1,10,9,100,IOC,0,IndependentNotReligious,67729,1,1,0.022664835164835164,1.0,0.7272727272727273,0.37876838183646977
2020,0,Female,1,9,10,169,IXC,0,Public,64963,1,1,0.038461538461538464,0.9,0.8181818181818182,0.3632256505638876
2020,0,Female,1,0,6,413,ISC,0,IndependentNotReligious,16396,1,1,0.09432234432234432,0.0,0.45454545454545453,0.09031754148380824
2020,0,Female,0,9,6,9,IOC,0,IndependentNotReligious,32972,1,0,0.0018315018315018315,0.9,0.45454545454545453,0.1834615449452408
2020,0,Female,1,10,7,60,ICV,0,Public,32191,1,1,0.013507326007326008,1.0,0.5454545454545454,0.17907294294817405
2020,1,Male,1,8,7,49,IRB,0,Public,80343,1,1,0.01098901098901099,0.8,0.5454545454545454,0.44964908041649576
2020,0,Male,1,1,7,56,IRB,0,Public,66148,1,1,0.012591575091575092,0.1,0.5454545454545454,0.36988441287697865
2020,0,Female,1,4,7,124,ITW,0,Public,35208,1,1,0.02815934065934066,0.4,0.5454545454545454,0.19602609560521686
2020,1,Male,1,7,11,171,IRB,0,Public,75782,1,0,0.03891941391941392,0.7,0.9090909090909091,0.4240198695219739
2020,0,Female,1,2,12,895,ISH,0,Public,32570,1,1,0.20467032967032966,0.2,1.0,0.18120262304662257
2020,0,Male,1,3,8,170,ICV,0,Public,90566,1,1,0.03869047619047619,0.3,0.6363636363636364,0.5070942509875759
2020,1,Female,1,3,10,1003,IRA,0,Public,68884,1,1,0.22939560439560439,0.3,0.8181818181818182,0.38525856788846996
2020,0,Female,1,10,9,43,IOC,0,IndependentNotReligious,40467,1,1,0.009615384615384616,1.0,0.7272727272727273,0.22557751417445396
2020,0,Male,1,5,5,314,ICV,0,IndependentNotReligious,59371,1,1,0.07165750915750915,0.5,0.36363636363636365,0.3318030354965414
2020,0,Female,1,10,8,164,ICV,0,Public,92566,1,1,0.037316849816849816,1.0,0.6363636363636364,0.5183326683936368
2020,0,Female,1,9,6,167,IOC,0,IndependentNotReligious,47387,1,0,0.038003663003663,0.9,0.45454545454545453,0.26446243839942457
2020,1,Male,1,5,8,164,ITW,0,Public,101810,1,1,0.037316849816849816,0.5,0.6363636363636364,0.5702766336444501
2020,0,Female,1,6,8,180,IOC,0,Public,117974,1,0,0.04097985347985348,0.6,0.6363636363636364,0.6611055231202342
2020,1,Female,1,10,8,91,ICV,1,IndependentNotReligious,87378,1,0,0.020604395604395604,1.0,0.6363636363636364,0.4891802136423149
2020,0,Male,1,10,7,128,ICV,0,Public,72081,1,0,0.029075091575091576,1.0,0.5454545454545454,0.40322317811205827
2020,1,Female,1,2,3,55,ISH,0,Public,39876,1,1,0.012362637362637362,0.2,0.18181818181818182,0.22225656183096296
2020,1,Male,1,0,6,513,IRB,0,Public,104177,1,0,0.11721611721611722,0.0,0.45454545454545453,0.5835773006445233
2020,0,Male,1,5,9,51,IRB,0,Public,58703,1,1,0.011446886446886446,0.5,0.7272727272727273,0.32804940408291705
2020,0,Male,1,8,6,183,ICV,0,IndependentNotReligious,76509,1,1,0.041666666666666664,0.8,0.45454545454545453,0.42810503424907703
2020,0,Male,1,10,5,141,IOC,0,Public,66443,1,0,0.03205128205128205,1.0,0.36363636363636365,0.3715420794443726
2020,1,Female,1,7,6,47,ICM,0,Public,51599,1,1,0.010531135531135532,0.7,0.45454545454545453,0.2881305454565888
2020,1,Female,1,10,7,82,ICV,0,Public,46287,1,1,0.018543956043956044,1.0,0.5454545454545454,0.2582813088260911
2020,0,Female,0,3,5,28,ITW,0,Public,41819,1,1,0.006181318681318681,0.3,0.36363636363636365,0.2331746843409511
2020,1,Female,1,10,12,171,IRA,0,IndependentNotReligious,101556,1,0,0.03891941391941392,1.0,1.0,0.5688493546338804
2020,1,Female,1,10,5,159,ICV,0,Public,76153,1,0,0.036172161172161175,1.0,0.36363636363636365,0.4261045959507982
2020,0,Female,1,3,3,59,ISA,1,Public,45739,1,0,0.013278388278388278,0.3,0.18181818181818182,0.25520198245683046
2020,0,Female,1,10,2,149,IAX,0,Public,32236,1,1,0.03388278388278388,1.0,0.09090909090909091,0.1793258073398104
2020,0,Female,1,10,6,45,ITW,0,Public,82954,1,1,0.010073260073260074,1.0,0.45454545454545453,0.46432083434010823
2020,0,Female,1,3,6,327,ICV,1,Other,62063,1,0,0.07463369963369963,0.3,0.45454545454545453,0.3469299453250993
2020,0,Male,1,3,6,472,ICV,0,IndependentNotReligious,59199,1,1,0.10782967032967034,0.3,0.45454545454545453,0.3308365315996201
2020,0,Male,1,3,8,166,IOC,0,Public,81994,1,1,0.03777472527472527,0.3,0.6363636363636364,0.458926393985199
2020,0,Male,1,8,7,164,ITA,0,Public,38031,1,1,0.037316849816849816,0.8,0.5454545454545454,0.2118891217738718
2020,1,Male,1,8,6,33,IRB,0,Public,50789,1,1,0.007326007326007326,0.8,0.45454545454545453,0.28357898640713414
2020,0,Male,1,10,6,1015,IRB,0,Public,48755,1,1,0.23214285714285715,1.0,0.45454545454545453,0.2721495159051702
2020,0,Male,0,4,8,148,IOC,0,Public,65475,1,1,0.03365384615384615,0.4,0.6363636363636364,0.3661026854198392
2020,0,Female,1,10,8,56,ITW,0,Public,66148,1,1,0.012591575091575092,1.0,0.6363636363636364,0.36988441287697865
2020,1,Female,0,2,6,327,ISA,1,Public,62063,1,1,0.07463369963369963,0.2,0.45454545454545453,0.3469299453250993
2020,1,Male,1,10,5,37,IRB,0,Public,41353,1,1,0.008241758241758242,1.0,0.36363636363636365,0.23055613308533893
2020,0,Female,1,8,10,51,IOC,0,IndependentNotReligious,58821,1,1,0.011446886446886446,0.8,0.8181818181818182,0.32871247070987464
2020,0,Male,1,8,10,90,ITW,0,Public,43728,1,1,0.020375457875457876,0.8,0.8181818181818182,0.24390175375503623
2020,1,Male,1,5,8,69,ICM,0,Public,68527,1,1,0.015567765567765568,0.5,0.6363636363636364,0.38325251038148805
2020,1,Female,1,1,7,9,IND,0,Public,32972,1,0,0.0018315018315018315,0.1,0.5454545454545454,0.1834615449452408
2020,0,Female,1,10,8,56,ISH,0,Public,66148,1,1,0.012591575091575092,1.0,0.6363636363636364,0.36988441287697865
2020,1,Female,1,10,12,464,ISC,1,Public,61221,1,1,0.1059981684981685,1.0,1.0,0.34219857159714767
2020,0,Male,1,5,5,133,ITW,0,IndependentNotReligious,58804,1,1,0.03021978021978022,0.5,0.36363636363636365,0.3286169441619231
2020,1,Female,0,9,7,584,IRM,0,IndependentNotReligious,53174,1,0,0.13347069597069597,0.9,0.5454545454545454,0.2969807991638617
2020,0,Female,1,10,5,173,IOC,0,Public,53099,1,0,0.039377289377289376,1.0,0.36363636363636365,0.29655935851113446
2020,0,Male,1,10,6,94,IOC,0,IndependentNotReligious,60530,1,1,0.021291208791208792,1.0,0.45454545454545453,0.3383156983833537
2020,0,Female,1,6,8,172,IRB,0,Public,74073,1,0,0.03914835164835165,0.6,0.6363636363636364,0.4144166418484949
2020,0,Male,1,8,6,464,ICV,0,Public,61221,1,1,0.1059981684981685,0.8,0.45454545454545453,0.34219857159714767
2020,0,Male,1,2,10,46,ICV,0,IndependentCatholic,107915,1,1,0.010302197802197802,0.2,0.8181818181818182,0.6045819027764511
2020,0,Female,1,10,10,41,ICV,0,IndependentNotReligious,84637,1,1,0.009157509157509158,1.0,0.8181818181818182,0.4737779625873085
2020,0,Male,1,10,8,1030,ICV,0,Public,104769,1,1,0.23557692307692307,1.0,0.6363636363636364,0.5869038721967172
2020,1,Female,1,10,2,17,IND,0,Public,47014,1,1,0.003663003663003663,1.0,0.09090909090909091,0.26236647355319426
2020,0,Male,1,8,1,28,ICM,0,Public,41819,1,0,0.006181318681318681,0.8,0.0,0.2331746843409511
2020,0,Female,1,1,6,113,ISA,0,Public,48181,1,0,0.02564102564102564,0.1,0.45454545454545453,0.26892409010963075
2020,0,Female,1,1,5,35,ICV,0,Public,40136,1,1,0.007783882783882784,0.1,0.36363636363636365,0.22371755609375088
2020,0,Male,1,4,5,178,ICA,1,IndependentNotReligious,73062,1,1,0.040521978021978024,0.4,0.36363636363636365,0.4087356218497311
2020,0,Female,1,8,5,73,ICV,0,Public,45061,1,0,0.016483516483516484,0.8,0.36363636363636365,0.2513921589561758
2020,0,Male,1,8,5,41,ICV,0,IndependentCatholic,68906,1,1,0.009157509157509158,0.8,0.36363636363636365,0.3853821904799366
2020,1,Female,1,10,6,327,ICV,0,Public,62063,1,1,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2020,1,Female,1,10,5,63,IRA,0,IndependentNotReligious,74793,1,1,0.014194139194139194,1.0,0.36363636363636365,0.4184624721146768
2020,0,Female,1,6,11,165,ISC,0,Public,80909,1,1,0.037545787545787544,0.6,0.9090909090909091,0.452829552542411
2020,1,Male,1,2,8,25,IRB,0,Public,43967,1,1,0.005494505494505495,0.2,0.6363636363636364,0.2452447446350605
2020,1,Female,1,10,6,41,IRA,0,IndependentNotReligious,68906,1,1,0.009157509157509158,1.0,0.45454545454545453,0.3853821904799366
2020,0,Male,1,0,9,106,ISH,1,Public,49368,1,1,0.02403846153846154,0.0,0.7272727272727273,0.27559409084012787
2020,0,Female,1,6,12,229,ITW,0,Public,73738,1,0,0.0521978021978022,0.6,1.0,0.4125342069329797
2020,1,Male,1,6,8,166,IRB,0,IndependentNotReligious,81994,1,1,0.03777472527472527,0.6,0.6363636363636364,0.458926393985199
2020,0,Male,1,7,6,170,ISA,0,Public,62282,1,1,0.03869047619047619,0.7,0.45454545454545453,0.348160552031063
2020,0,Male,0,1,6,327,ISA,1,IndependentNotReligious,62063,1,1,0.07463369963369963,0.1,0.45454545454545453,0.3469299453250993
2020,0,Female,1,2,1,56,IAX,1,Public,28506,1,1,0.012591575091575092,0.2,0.0,0.15836615887750688
2020,0,Male,1,3,5,49,ISA,0,Public,40402,1,1,0.01098901098901099,0.3,0.36363636363636365,0.22521226560875698
2020,0,Female,1,0,5,49,IOC,0,IndependentNotReligious,90024,1,1,0.01098901098901099,0.0,0.36363636363636365,0.5040486398705334
2020,0,Female,1,7,6,100,IRM,0,Public,87306,1,1,0.022664835164835164,0.7,0.45454545454545453,0.4887756306156967
2020,0,Female,1,1,5,9,ISA,1,Public,32972,1,0,0.0018315018315018315,0.1,0.36363636363636365,0.1834615449452408
2020,0,Male,1,9,12,63,IRB,0,IndependentNotReligious,74793,1,1,0.014194139194139194,0.9,1.0,0.4184624721146768
2020,0,Male,1,3,5,153,IRB,0,IndependentNotReligious,62543,1,1,0.0347985347985348,0.3,0.36363636363636365,0.3496271655025539
2020,1,Female,1,4,10,45,IRB,0,Public,82954,1,1,0.010073260073260074,0.4,0.8181818181818182,0.46432083434010823
2020,0,Male,1,4,7,392,ITA,0,Other,58525,1,1,0.08951465201465202,0.4,0.5454545454545454,0.3270491849337776
2020,0,Female,1,5,6,253,ICM,0,Public,67961,1,0,0.057692307692307696,0.5,0.45454545454545453,0.38007203825557284
2020,1,Male,1,8,5,104,IRA,0,Public,47366,1,1,0.02358058608058608,0.8,0.36363636363636365,0.26434443501666094
2020,0,Male,1,1,7,327,ISC,1,Public,62063,1,0,0.07463369963369963,0.1,0.5454545454545454,0.3469299453250993
2020,1,Male,1,5,7,1198,IRB,1,Other,47154,1,0,0.27403846153846156,0.5,0.5454545454545454,0.2631531627716185
2020,0,Male,1,1,8,198,ICV,1,Other,56119,1,1,0.0451007326007326,0.1,0.6363636363636364,0.3135293687942864
2020,0,Male,1,0,1,327,ISA,0,IndependentNotReligious,62063,1,1,0.07463369963369963,0.0,0.0,0.3469299453250993
2020,1,Male,1,3,10,41,ICV,0,IndependentNotReligious,77588,1,1,0.009157509157509158,0.3,0.8181818181818182,0.4341681604396469
2020,1,Male,1,10,6,63,ICV,0,Public,74793,1,1,0.014194139194139194,1.0,0.45454545454545453,0.4184624721146768
2020,0,Male,1,10,7,42,ITA,0,Public,49614,1,1,0.009386446886446886,1.0,0.5454545454545454,0.2769764161810734
2020,0,Male,1,10,7,73,ICM,0,Public,65143,1,1,0.016483516483516484,1.0,0.5454545454545454,0.3642371081304331
2020,1,Male,1,10,1,201,ISC,0,Public,45838,1,0,0.045787545787545784,1.0,0.0,0.25575828411843043
2020,0,Male,1,10,11,175,ICV,0,Public,101941,1,1,0.03983516483516483,1.0,0.9090909090909091,0.5710127499845472
2020,0,Female,1,10,8,598,ISA,0,Public,61548,1,1,0.13667582417582416,1.0,0.6363636363636364,0.3440360528430386
2020,0,Male,1,9,6,46,ISH,0,Public,68363,1,1,0.010302197802197802,0.9,0.45454545454545453,0.3823309601541911
2020,1,Female,1,3,8,296,IRB,0,Public,35728,1,1,0.06753663003663003,0.3,0.6363636363636364,0.1989480841307927
2020,1,Male,1,10,8,45,IRA,0,Public,78388,1,1,0.010073260073260074,1.0,0.6363636363636364,0.43866352740207126
2020,0,Female,1,3,6,68,ISH,1,IndependentNotReligious,75126,1,0,0.015338827838827838,0.3,0.45454545454545453,0.4203336686127859
2020,0,Female,1,2,5,46,ISH,0,Public,45457,1,1,0.010302197802197802,0.2,0.36363636363636365,0.25361736560257586
2020,1,Male,1,0,7,68,IRA,0,Public,68085,1,1,0.015338827838827838,0.0,0.5454545454545454,0.3807688201347486
2020,0,Female,1,1,10,63,ICV,1,Public,66160,1,1,0.014194139194139194,0.1,0.8181818181818182,0.369951843381415
2020,0,Female,1,5,6,88,ISH,0,Public,58848,1,1,0.019917582417582416,0.5,0.45454545454545453,0.32886418934485645
2020,0,Male,1,4,12,166,ICV,0,Public,81994,1,0,0.03777472527472527,0.4,1.0,0.458926393985199
2020,0,Male,1,5,12,56,ICV,0,Public,47903,1,1,0.012591575091575092,0.5,1.0,0.2673619500901883
2020,1,Female,0,9,6,1386,IRB,0,Public,47424,1,1,0.31707875457875456,0.9,0.45454545454545453,0.2646703491214367
2020,0,Female,1,10,11,50,ISA,0,Public,50524,1,1,0.011217948717948718,1.0,0.9090909090909091,0.2820898961008311
2020,0,Female,0,10,6,327,ISA,1,Public,62063,1,1,0.07463369963369963,1.0,0.45454545454545453,0.3469299453250993
2020,0,Male,1,3,7,87,ISH,0,Public,54496,1,1,0.019688644688644688,0.3,0.5454545454545454,0.304409393069268
2020,0,Female,1,1,7,818,ISA,0,Public,86304,1,1,0.18704212454212454,0.1,0.5454545454545454,0.4831451834952602
2020,0,Male,0,1,6,1939,ISA,0,Public,38351,1,0,0.44368131868131866,0.1,0.45454545454545453,0.21368726855884154
2020,1,Male,1,5,6,166,IRB,0,Public,81994,1,0,0.03777472527472527,0.5,0.45454545454545453,0.458926393985199
2020,0,Male,1,3,12,1883,ISA,0,Public,77158,1,1,0.4308608058608059,0.3,1.0,0.4317519006973438
2020,0,Female,0,5,5,129,IPA,0,Public,42993,1,1,0.029304029304029304,0.5,0.36363636363636365,0.23977163535830884
2020,1,Female,1,8,6,1,IRB,0,Public,55444,1,1,0.0,0.8,0.45454545454545453,0.30973640291974086
2020,1,Male,1,8,7,33,---,0,Public,62861,1,1,0.007326007326007326,0.8,0.5454545454545454,0.3514140738701176
2020,0,Female,1,9,6,25,IXC,0,Public,43967,1,0,0.005494505494505495,0.9,0.45454545454545453,0.2452447446350605
2020,1,Male,1,10,6,63,IRB,0,IndependentNotReligious,66160,1,1,0.014194139194139194,1.0,0.45454545454545453,0.369951843381415
2020,1,Male,1,10,8,169,IRB,0,Public,64963,1,0,0.038461538461538464,1.0,0.6363636363636364,0.3632256505638876
2020,1,Female,1,10,9,183,ICM,0,Public,77893,1,1,0.041666666666666664,1.0,0.7272727272727273,0.43588201909407115
2020,0,Female,1,5,8,39,ICM,0,Public,64961,1,1,0.0086996336996337,0.5,0.6363636363636364,0.36321441214648154
2020,1,Female,1,10,6,181,IOC,0,IndependentNotReligious,114050,1,1,0.04120879120879121,1.0,0.45454545454545453,0.6390557481695428
2020,0,Female,1,10,5,165,ICV,0,IndependentNotReligious,42049,1,1,0.037545787545787544,1.0,0.36363636363636365,0.23446710234264811
2020,1,Female,1,7,6,49,IRA,0,Public,58730,1,1,0.01098901098901099,0.7,0.45454545454545453,0.32820112271789886
2020,1,Female,1,10,8,71,IRA,0,Public,58263,1,1,0.016025641025641024,1.0,0.6363636363636364,0.32557695225358363
2020,0,Male,1,9,7,88,ISH,0,Public,58848,1,0,0.019917582417582416,0.9,0.5454545454545454,0.32886418934485645
2020,0,Male,1,6,10,171,ICV,0,Public,65644,1,0,0.03891941391941392,0.6,0.8181818181818182,0.3670523316906513
2020,0,Female,1,9,6,39,ICM,0,Public,43841,1,1,0.0086996336996337,0.9,0.45454545454545453,0.24453672433847864
2020,1,Female,1,10,12,156,ICV,0,Public,171585,1,0,0.035485347985347984,1.0,1.0,0.9623569208983991
2020,0,Female,1,3,10,984,ICV,0,Public,71648,1,1,0.22504578754578755,0.3,0.8181818181818182,0.4007900607436461
2020,1,Female,1,1,4,56,ITA,0,Public,47903,1,1,0.012591575091575092,0.1,0.2727272727272727,0.2673619500901883
2020,0,Female,1,6,6,41,ITW,0,Public,68906,1,1,0.009157509157509158,0.6,0.45454545454545453,0.3853821904799366
2020,1,Female,1,9,8,171,ISA,0,IndependentNotReligious,75782,1,0,0.03891941391941392,0.9,0.6363636363636364,0.4240198695219739
2020,0,Female,1,10,11,166,IRB,0,Public,81994,1,1,0.03777472527472527,1.0,0.9090909090909091,0.458926393985199
2020,0,Female,1,10,6,94,ICV,0,Public,81864,1,1,0.021291208791208792,1.0,0.45454545454545453,0.4581958968538051
